title,link,address,company,short_description,rich_description,salary,skils
Embedded разработчик,https://hh.ru/vacancy/130526435?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ИнСАТ,Знание языков С/C++. Опыт работы с микроконтроллерами STM32 и их аналогами. Опыт написания Web-интерфейсов на HTML.,,,
Ведущий разработчик Java,https://hh.ru/vacancy/132003292?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО Цифровая Лаборатория,"Образование высшее техническое, коммерческий опыт разработки на Java от 5 лет в банковской сфере. Уверенное владение Spring Boot.",,,
Программист,https://hh.ru/vacancy/131976117?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО Первый ДСК,Опыт работы в производственных или строительных компаниях. Значимый опыт программирования на платформе 1С - не менее 3 лет и навыки...,,,
PHP-разработчик,https://hh.ru/vacancy/131986714?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Москва, р-н Красносельский",ООО Арлайт РУС,Опыт коммерческой разработки на PHP от 3 лет. Уверенное знание PHP от версии 7.3. Опыт работы с СУБД (MS...,,,
Разработчик 1С,https://hh.ru/vacancy/131217237?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО Йолка,"Более трех лет опыта разработки 1С. Уверенное знание принципов отладки (диагностика, устранение неисправностей, модернизация и т.д.).",,,
1С разработчик,https://hh.ru/vacancy/130057585?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,АО Тривио,Опыт в разработке 1С от 3 лет. Хорошее знание платформы 1С 8.3. Знание функционала типовых конфигураций БП...,,,
Стажер Fullstack-разработчик,https://hh.ru/vacancy/132001780?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Москва, р-н Хамовники",ИП Васильев Роман Андреевич,Обязательно техническое образование.,,"50 000 – 80 000 ₽ за месяц, на руки",
Backend-разработчик,https://hh.ru/vacancy/131985499?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Москва, р-н Пресненский",ДЖЕЙКЕТ РАБОТА,"Работаем по Kanban, всё ведём в OpenProject, код — в GitLab, ревью обязательны. Минимум митингов — максимум фокуса. Обязательные требования.",,,
Frontend-разработчик,https://hh.ru/vacancy/131985427?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО Арлайт РУС,"Современный CSS3 (Flexbox, Grid, переменные, анимации), БЭМ, управление весом селекторов. JavaScript ES6+ (DOM, события) и jQuery (опыт...",,,
Вайб-кодер,https://hh.ru/vacancy/131038521?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Домклик,"Умение быстро писать и править код. Опыт с JavaScript / TypeScript, Python или похожими языками. Понимание веб‑стека (API, фронтенд, базы...",,,
Middle Frontend-разработчик,https://hh.ru/vacancy/132001284?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Зеленоград, р-н Савёлки",ООО 1С-Старт,От 3 лет опыта UX/UI для платформ и сервисов. Отличное знание React/Vue + TypeScript. Опыт разработки под мобильные...,,"170 000 – 230 000 ₽ за месяц, до вычета налогов",
Flutter-разработчик,https://hh.ru/vacancy/131249461?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,AMDY GROUP,Опыт коммерческой разработки на Flutter от 2–3 лет (или от 3–4 лет мобильной разработки с последним годом на...,,,
Flutter-разработчик,https://hh.ru/vacancy/131249461?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,AMDY GROUP,Опыт коммерческой разработки на Flutter от 2–3 лет (или от 3–4 лет мобильной разработки с последним годом на...,,,
