title,hh_link,address,company,short_description,experience,salary
Инженер-программист АСУ ТП,https://hh.ru/vacancy/131179314?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Идв-Групп,"1. Высшее техническое образование в области автоматизации (предпочтительно), допускаются смежные специальности. 2. Опыт разработки прикладного ПО для ПЛК на Codesys...",Опыт 1-3 года,"100 000 – 200 000 ₽ за месяц, на руки"
Senior Java Developer,https://hh.ru/vacancy/131356401?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Лектон,"Опыт разработки на Java от 5 лет. Понимание различных парадигм программирования, глубокое понимание OOP. Владение инженерными практиками разработки ПО (TDD...",Опыт более 6 лет,
Senior Java Developer,https://hh.ru/vacancy/131356248?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Лектон,"Опыт разработки на Java от 5 лет. Понимание различных парадигм программирования, глубокое понимание OOP. Владение инженерными практиками разработки ПО (TDD...",Опыт 3-6 лет,
Разработчик Bitrix24,https://hh.ru/vacancy/131914866?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,IT школа Hello World,Опыт работы с Bitrix24 от 1 года. Опыт создания и сопровождения интеграций через REST API и вебхуки.,Опыт 1-3 года,"110 000 – 130 000 ₽ за месяц, на руки"
Разработчик Bitrix24,https://hh.ru/vacancy/131914867?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,IT школа Hello World,Опыт работы с Bitrix24 от 1 года. Опыт создания и сопровождения интеграций через REST API и вебхуки.,Опыт 1-3 года,"110 000 – 130 000 ₽ за месяц, на руки"
Разработчик Bitrix24,https://hh.ru/vacancy/131914868?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,IT школа Hello World,Опыт работы с Bitrix24 от 1 года. Опыт создания и сопровождения интеграций через REST API и вебхуки.,Опыт 1-3 года,"110 000 – 130 000 ₽ за месяц, на руки"
Senior Java Developer,https://hh.ru/vacancy/131355693?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Лектон,"Опыт разработки на Java от 5 лет. Понимание различных парадигм программирования, глубокое понимание OOP. Владение инженерными практиками разработки ПО (TDD...",Опыт более 6 лет,
Программист разработчик,https://hh.ru/vacancy/131886554?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Иви-Тайм,"Знание принципов работы современных промышленных интерфейсов связи (SPI, USART, Ethernet, CAN, RS-485). Опыт работы не менее 2-х лет.",Опыт 1-3 года,
"Ведущий разработчик Go, Команда лояльности, Ozon Банк",https://hh.ru/vacancy/131963653?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Ozon Банк,...готовность развиваться в этом направлении. Будет плюсом: — Знание Go или готовность быстро его освоить. — Опыт менторства стажеров или младших,Опыт 3-6 лет,
Разработчик NiFi,https://hh.ru/vacancy/131885408?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,"ЭТМ, компания","Опыт работы с Apache NiFi и построением потоков данных. Владение NiFi Expression Language и скриптами для кастомной трансформации (Python, Groovy).",Опыт 1-3 года,
Программист-разработчик 1с,https://hh.ru/vacancy/131319387?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Интеграция Плюс,"Опыт разработки и поддержки в конфигурациях «1С:Бухгалтерия», УТ, ЗУП. Практический опыт настройки и реализации обмена данными между разными...",Опыт 1-3 года,
Java-разработчик (НСУ),https://hh.ru/vacancy/130279256?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Геоскан,Быстро и глубоко осваиваете новые предметные области. Эффективно работаете в кросс-функциональных командах. Применяете лучшие кодинг-практики. Понимаете стандартные алгоритмы...,Опыт 3-6 лет,
Ведущий backend разработчик,https://hh.ru/vacancy/131118726?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО ЮК Вероника,Проектировать архитектуру под рост от 0 до 100K пользователей. Опытного backend-,Опыт 3-6 лет,"180 000 – 200 000 ₽ за месяц, на руки"
Инженер-электроник/разработчик,https://hh.ru/vacancy/131118650?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Кравт,"Эффективное и неконфликтное взаимодействие с конструкторами,",Опыт 3-6 лет,
Python-разработчик,https://hh.ru/vacancy/131881396?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Планета Инноваций,Опыт разработки веб-приложений и API с использованием фреймворка Django. Опыт разработки REST API и взаимодействия с внешними сервисами (requests...,Опыт 3-6 лет,"от 200 000 ₽ за месяц, до вычета налогов"
Эксперт-программист 1С,https://hh.ru/vacancy/131795585?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Центральный",ООО «ЛСР»,Высшее техническое образование. Желание обучаться и повышать квалификацию. Уверенное знание платформы 1С и стандартов разработки ПО. Знание методик оптимизации...,Опыт 3-6 лет,
Инженер-программист АСУ ТП,https://hh.ru/vacancy/130036245?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО РэилМатик,"Опыт работы с промышленными протоколами передачи данных Modbus RTU, Profibus, Modbus TCP, Siemens S7 Connection. Опыт работы STM32...",Опыт 3-6 лет,
Техник-программист АСУ ТП,https://hh.ru/vacancy/131957476?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Всеволожский район, Промышленный район Центральное отделение, 52к3",ООО ОРИМИ,"Высшее техническое образование (автоматизация, ИТ, КИПиА, информационные системы). Опыт внедрения или сопровождения систем учёта и прослеживаемости продукции (будет преимуществом опыт...",Опыт 1-3 года,"от 150 000 ₽ за месяц, на руки"
Разработчик 1С / Программист 1С,https://hh.ru/vacancy/131947797?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Центральный",ООО Венеция Стоун,Навык программирования на языке 1С 8.3 (управляемые формы). Знания архитектуры платформы 1С версии 8. Знания основных объектов...,Опыт 3-6 лет,"180 000 – 200 000 ₽ за месяц, на руки"
Эксперт 1С/Ведущий разработчик 1С,https://hh.ru/vacancy/131960310?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,АО МОЕ ВИНО,"Экспертные навыки программирования в 1С ERP, экспертные знания стандартов и методик разработки 1С: Регламентированного учёта в 1C...",Опыт 3-6 лет,
Программист-аналитик 1С,https://hh.ru/vacancy/128533822?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ПАО Звезда,"Опыт разработки на платформе 1С: Предприятие от 3 лет (управляемые формы, СКД - обязательно). Знание основ управленческого учета, производственных бизнес...",Опыт 3-6 лет,
Программист микроконтроллеров,https://hh.ru/vacancy/130484899?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Аргус-Спектр,"Высшее профильное образование (техническая кибернетика, информационные и управляющие системы). - Уверенное знание языка С (понимание моделей памяти, битовых операций, работы со...",Опыт 3-6 лет,
Инженер-программист АСУ ТП,https://hh.ru/vacancy/131506861?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО НПФ Реом,"Высшее техническое образование. Область квалификации: инженер по автоматизации,",Опыт 1-3 года,"от 130 000 ₽ за месяц, на руки"
"Программист, Fullstack-разработчик (1C/Python)",https://hh.ru/vacancy/131497660?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Невский",ООО АДР,Опыт работы от 2 лет в разработке на 1C и/или Python (уровень junior+/middle). Знания 1C: платформа...,Опыт 1-3 года,
WordPress-разработчик (с технической поддержкой клиентов),https://hh.ru/vacancy/131773303?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Инфотек,"Опыт разработки на WordPress от 2 лет. Знания PHP, HTML, CSS, базовый JavaScript. Практический опыт работы с WooCommerce, ACF, Contact...",Опыт 1-3 года,"от 80 000 ₽ за месяц, на руки"
Инженер-Программист АСУ ТП,https://hh.ru/vacancy/131951774?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО ВисТех,"Высшее техническое образование. Область квалификации: инженер по автоматизации,",Опыт 3-6 лет,"от 130 000 ₽ за месяц, на руки"
Программист 1С ERP,https://hh.ru/vacancy/131164027?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,"Беатон, группа компаний",Опыт работы с конфигурацией 1С 8.3 на позиции,Опыт 1-3 года,
Scala разработчик,https://hh.ru/vacancy/124153769?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Т-Банк. ИТ. Разработка,,Опыт 3-6 лет,
Scala разработчик,https://hh.ru/vacancy/130427501?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Т-Банк. ИТ. Разработка,,Опыт 3-6 лет,
Scala разработчик,https://hh.ru/vacancy/130427517?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Т-Банк. ИТ. Разработка,,Опыт 3-6 лет,
Разработчик ERP,https://hh.ru/vacancy/131855548?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Армия Кадров,"C++. Компас Бизнес-процедуры / visual basic. СУБД MS SQL / Postgresql. Компас Мастера (мастер таблиц, табличных форм, экранных форм, запросов и...",Опыт 1-3 года,
Инженер-разработчик,https://hh.ru/vacancy/101864146?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Специальный Технологический Центр (ООО СТЦ),"Ценим знания, умения, опыт и творческое мышление. Приветствуем здоровую инициативу и стремление к саморазвитию. Требования: Профильное образование в области радиоэлектроники...",Опыт 1-3 года,
Мобильный разработчик мессенджера (mattermost),https://hh.ru/vacancy/131430464?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Тазмар,Опыт разработки мобильных приложений на React Native от 2 лет. Опыт публикации приложений в Google Play и App Store (включая...,Опыт 3-6 лет,
Junior Software Development Engineer in Test (Quality & AI focus),https://hh.ru/vacancy/131991789?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Gear Games,"Языки: Python, Java, C#. Фреймворки и инструменты: Cucumber, NUnit, AltUnityTester, GitLab CI, Allure, YouTrack, Unity, Grafana / OpenSearch. AI/LLM: Cursor...",Без опыта,
Junior+ Python/Go разработчик,https://hh.ru/vacancy/131928852?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Адмиралтейский",ООО Виста,"Опыт коммерческой разработки от 1 года. Владение Python 2/3. Владение (My)SQL, конкретно. Написать запросы, достаточные для CRUD (SELECT...",Опыт 1-3 года,
Системный администратор/Программист 1С,https://hh.ru/vacancy/131678609?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО МЕДИКУМ,"Наличие оконченного высшего образования, среднего специального. Умение работать с ОС Windows 7/8/10, Astra Linux 1.6/.1.7.",Опыт 1-3 года,
Инженер-разработчик (холодильное оборудование),https://hh.ru/vacancy/131316561?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,НПК Морсвязьавтоматика,Высшее техническое образование. Понимание принципов работы холодильных установок. Опыт подбора компонентов и работы с холодильными контурами. Опыт работы в сфере...,Опыт 1-3 года,"от 100 000 ₽ за месяц, на руки"
Kotlin Backend Developer,https://hh.ru/vacancy/108265920?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Okko,"Знание Kotlin. Знание SQL (PostgreSQL предпочтительно, или другие реляционные БД). Опыт работы со Spring (Boot, Security, Core, AOP, Test).",Опыт 3-6 лет,
Программист / Разработчик 1С Senior / Middle 8,https://hh.ru/vacancy/130502594?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,посёлок Шушары,ГК ТЕХПОРТАВТОСЕРВИС,Что мы хотим видеть у вас? Опыт разработки 1С от 4 лет в коммерческих проектах. Отличное понимание архитектуры платформы...,Опыт более 6 лет,"от 200 000 ₽ за месяц, на руки"
Fullstack-разработчик C# / Vue,https://hh.ru/vacancy/131925110?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,МФ Тариф,"опыт коммерческой разработки на .NET Core 3. - понимание основных аспектов .NET Core и ASP.NET Core (Dependency. И паттерн IOpitons, model...",Опыт 3-6 лет,
Программист .Net,https://hh.ru/vacancy/130452842?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,"Красное & Белое, розничная сеть","Опыт работы в аналогичной должности не менее 2-х лет. Знание используемых инструментов: MS Visual Studio, Git, Jenkins.",Опыт 1-3 года,
Разработчик вкусоароматических смесей / Флейволист,https://hh.ru/vacancy/131475305?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО ПромИнгредиентс,Практические знания в области разработок вкусоароматических смесей. Опыт работы в качестве,Опыт 3-6 лет,
Программист 1С УПП,https://hh.ru/vacancy/131767761?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Сестрорецк, р-н Курортный",ООО ВИС,Уверенное знание языка программирования и механизмов платформы 1С:Предприятие 8.3. Умение работать с типовыми конфигурациями и навык чтения...,Опыт 1-3 года,
Frontend Middle Developer,https://hh.ru/vacancy/131943939?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Bcraft,Опыт коммерческой frontend-разработки от 3 лет. Уверенное знание React и TypeScript. Опыт работы с Redux / Redux Toolkit.,Опыт 1-3 года,
Инженер-программист встраиваемых систем (Разработчик С / С++),https://hh.ru/vacancy/129265334?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,АО Котлин-Новатор,"Опыт разработки графических приложений, знание стандартов OpenGL, принципов растровой и векторной графики, применяемых в этой области математических алгоритмов и алгоритмов...",Опыт 1-3 года,
Ведущий программист 1С (TechLead),https://hh.ru/vacancy/131480370?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Центральный",ООО «ЛСР»,Высшее техническое образование. Уверенное знание платформы 1С. Умение читать и грамотно документировать код. Опыт создания технической документации.,Опыт более 6 лет,
Full-stack разработчик (middle),https://hh.ru/vacancy/131915511?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО ВЕБИМ.РУ,"Уверенное знание Python 3.x, синхронных и асинхронных фреймворков. Знание Angular, TypeScript и обычного JavaScript с jQuery. Свободное владение типовыми...",Опыт 1-3 года,
Разработчик 1С (middle),https://hh.ru/vacancy/127693789?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Центральный",ООО Восток.Софт,Уверенные знания механизмов платформы 1С 8. Умение писать и анализировать сложные запросы 1С. Опыт и понимание принципов клиент...,Опыт 3-6 лет,
Разработчик банковских продуктов (РКО),https://hh.ru/vacancy/129889508?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ПАО Банк Санкт-Петербург,Имеете стаж работы по направлению деятельности не менее 2 лет. -опыт разработки/внедрения/реализации продуктов РКО/расчетнокассовых продуктов для ЮЛ...,Опыт 1-3 года,
Senior / Lead Golang-разработчик,https://hh.ru/vacancy/131909899?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО ЮТЕКА,Опыт разработки на Go от 4 лет. Опыт работы с PostgreSQL от 2 лет. Опыт работы с Git.,Опыт более 6 лет,
C++ developer / Разработчик на С++,https://hh.ru/vacancy/131930913?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Приморский",ООО НЕОС,Уверенное владение C++ (как минимум 11 стандарт). Опыт сетевого программирования (TCP/UDP). Опыт командной разработки. Готовность разбираться в профильной области...,Опыт 1-3 года,
Разработчик Backend-систем (Linux),https://hh.ru/vacancy/130779250?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО РОСГАЗ,Знание Linux на уровне,Опыт более 6 лет,
Разработчик 1С ERP/ERP:УХ (регламентированный учет),https://hh.ru/vacancy/131948268?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,АО Россети Цифра,"Знание основных механизмов платформы 1С. Понимание работы баз данных MS SQL, PostgreSQL. Знания основ предметных областей по направлениям: Бухгалтерский...",Опыт 1-3 года,
"Frontend-разработчик (Junior, Vue)",https://hh.ru/vacancy/131449859?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ВитаСофт,Наличие опыта работы с Vue.js является обязательным требованием (мы рассмотрим кандидатов с разным уровнем подготовки и квалификации). Уверенное знание HTML...,Опыт 1-3 года,
Middle Frontend-разработчик (Vue),https://hh.ru/vacancy/131834541?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Shtab,Опыт работы frontend,Опыт 1-3 года,"150 000 – 180 000 ₽ за месяц, на руки"
Java разработчик (Микросервисы / Fintech),https://hh.ru/vacancy/131895340?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,DCloud,"Понимание процессов коллективной разработки, опыт работы в enterprise-среде. Опыт работы по методологиям Agile, Scrum. Высокая самостоятельность – умение самостоятельно принимать...",Опыт 3-6 лет,
Технолог-разработчик профессиональных средств для ухода за волосами и кожей головы,https://hh.ru/vacancy/131966884?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,МСТ-Нано,"Противовоспалительное и себорегулирующее действие. Борьбу с алопецией различной этиологии. Высшее образование (химия, фармацевтика, биотехнологии). Опыт разработки косметических средств от 3...",Опыт 3-6 лет,"150 000 – 350 000 ₽ за месяц, на руки"
Разработчик C++ Builder,https://hh.ru/vacancy/131743858?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Калининский",Diakont,"Опыт разработки в C++ Builder, знание компонентов DevExpress. Умение работать с устаревшими версиями ПО и предлагать пути модернизации.",Опыт 1-3 года,
TypeScript Full Stack Developer,https://hh.ru/vacancy/131074563?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,район Лимассол,ИП Басенко Виктор Александрович,"Уверенное владение TypeScript, понимание концепций SOLID и ""чистого кода"" в целом. Понимание event-driven архитектуры приложения. Желателен опыт работы с...",Опыт 3-6 лет,
Ведущий инженер-разработчик СВЧ,https://hh.ru/vacancy/131893962?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Специальный Технологический Центр (ООО СТЦ),Опыт разработки ВЧ/СВЧ устройств. Умение проектировать принципиальные схемы. Опыт трассировки высокочастотных печатных плат. Опыт работы с радиочастотным измерительным оборудованием...,Опыт 3-6 лет,
Программист 1С,https://hh.ru/vacancy/131924600?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Фрунзенский",ИП Автосервис Good-Avto,Высшее (техническое или экономическое) или среднеспециальное образование в области программирования. Опыт разработки на платформе 1С не менее 3 лет.,Опыт 1-3 года,"100 000 – 150 000 ₽ за месяц, на руки"
Разработчик Java в проект на 1C:Element,https://hh.ru/vacancy/131648471?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Мираполис,Основные функциональные области: Тимлид: 15+ лет коммерческого опыта Java. Ведущие,Опыт 1-3 года,
Инженер-программист микроконтроллеров,https://hh.ru/vacancy/131478840?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,СТАЛТ,"Высшее профессиональное образование , н / высшее. Понимание методологий программирования. Опыт работы с микроконтроллерами Atmel (ядро AVR ) и STM32 (ядро ARM...",Опыт 3-6 лет,
Программист 1С,https://hh.ru/vacancy/131135854?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,АО ЭЛС,Опыт разработки и поддержки в конфигурациях «1С:Комплексная автоматизация» (КА) и/или «1С:Бухгалтерия». Практический опыт настройки и...,Опыт 3-6 лет,"150 000 – 200 000 ₽ за месяц, на руки"
Ведущий программист сопровождения и поддержки ПО,https://hh.ru/vacancy/131959884?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Страховая Компания Гелиос,"В первую очередь, кандидатов, обладающих знаниями в IT, аналитическим мышлением, а также коммуникабельных и умеющих четко и ясно излагать свои...",Опыт 3-6 лет,
Ведущий Backend-разработчик (Senior PHP) в E-commerce,https://hh.ru/vacancy/131325572?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,"585, Холдинг","Опыт коммерческой разработки на PHP от 5 лет, глубокое знание языка (мы используем 8.3) и опыт работы с современными...",Опыт 3-6 лет,
