title,hh_link,address,company,short_description,experience,salary
Аналитик данных,https://hh.ru/vacancy/131933959?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Новосибирск,ПАО Совкомбанк. Центральный офис.,"Высшее/Средне-специальное образование. Умение писать запросы в sql (JOIN, подзапросы, оконные функции, агрегации). Excel (основные функции + умение работать...",Опыт 1-3 года,
Дата Аналитик,https://hh.ru/vacancy/131951997?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,"Ташкент, улица Зульфияханум, 12",ООО MARKETPLACE TRADING,Создание ETL/ELT процессов: написание скриптов для автоматического сбора,Опыт 1-3 года,
Аналитик данных (Senior),https://hh.ru/vacancy/131463847?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,ООО Умскул,Опыт работы с BI-системами и визуализацией,Опыт 1-3 года,
Системный аналитик,https://hh.ru/vacancy/132003510?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,АО Медбэнк,"...Office, Visio, Confluence, JIRA/Redmine. Знание и понимание Agile-процессов, опыт работы в проектах по методологии Agile. Знание баз",Опыт 3-6 лет,
Старший аналитик данных,https://hh.ru/vacancy/131963342?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,Selecty,...области,Опыт 3-6 лет,
Экономист - аналитик,https://hh.ru/vacancy/132001990?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,"Калининград, р-н Московский",ООО Специализированный застройщик ССК,"...макросы, составление аналитических сводных таблиц), CRM: Битрикс24. Готовность обрабатывать большой массив",Опыт 3-6 лет,
Стажер-аналитик данных,https://hh.ru/vacancy/131962337?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,"Москва, р-н Таганский","«МТС», Стажировки","Ты – в том числе студент или выпускник профильного направления. Знаешь основы Python. Понимаешь, как работает SQL. Владеешь MS Excel на...",Без опыта,
Бизнес-аналитик (сметчик),https://hh.ru/vacancy/132005597?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Казань,АНО Дирекция международных программ,Имеете опыт работы на позиции бизнес-,Опыт 1-3 года,
Аналитик данных middle / Data Analyst Python + SQL / BI / GenAI LLM AI Engineer / Инженер данных,https://hh.ru/vacancy/131715420?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,АО Мейджерпак Рус,"Опыт ClickHouse и/или PostgreSQL: проектирование, администрирование, производительность запросов, витрины/слои",Опыт 3-6 лет,
"BI-аналитик (Отдел моделирования, автоматизации и визуализации данных)",https://hh.ru/vacancy/131992603?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Санкт-Петербург,СПб ГКУ Санкт-Петербургский информационно-аналитический центр,Имеет опыт разработки дашбордов и отчетов в одной из BI (Luxms BI / Visiology / DataLens / Superset / Power BI). Обладает знаниями BI...,Опыт 1-3 года,
OSINT-аналитик,https://hh.ru/vacancy/131273610?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,ООО Реверслаб,Знает английский язык на уровне С1. Имеет опыт разведки по открытым источникам. Умеет пользоваться инструментами OSINT: специализированные поисковые системы...,Опыт 1-3 года,
Аналитик Wildberries,https://hh.ru/vacancy/131830222?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,ИП Зарифов Хасан Замонович,Опыт работы,Опыт 1-3 года,
Аналитик данных (офис),https://hh.ru/vacancy/131960119?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,ООО ИК СИБИНТЕК,"Высшее образование. Знание офисного ПО (MS Office, MS Outlook, MS Excel (продвинутый уровень), MS PowerPoint). Знание Power BI Desktop.",Опыт 1-3 года,
Аналитик казначейства,https://hh.ru/vacancy/131551616?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,ООО А7-Агент,"Профессионально владеете Excel, PowerQuery. Знаете ВЭД. Умеете работать с большими массивами",Опыт 1-3 года,
Социолог-аналитик,https://hh.ru/vacancy/131551835?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,"Москва, р-н Арбат",ООО Агентство Арси,...уровень владения методологическим инструментарием для интеграции в исследования. Научный подход в работе. Опыт работы с программами для статистической обработки,Опыт 1-3 года,
Аналитик (электроинструмент),https://hh.ru/vacancy/131552348?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,DCUT,"Аналитическое мышление, способность работать с большими объемами",Опыт 1-3 года,
ML-аналитик,https://hh.ru/vacancy/130824665?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,АО БРИКСО,"Высшее техническое образование (математика, прикладная математика, ИТ, анализ",Опыт 3-6 лет,
Системный аналитик,https://hh.ru/vacancy/131749577?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,Снежная Королева,"Системное мышление: способность видеть всю цепочку от заказа клиента до отгрузки и финансового учета, понимать взаимосвязи между системами.",Опыт 3-6 лет,
Аналитик данных (Краснодар),https://hh.ru/vacancy/131956831?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,"Краснодар, р-н Западный",ООО Русвита Биотех,"Глубокое знание exсel, google exсel (формулы =суммесли, впр, сводные, иные формы под запрос), Power Query. Знание отчетов с кабинета маркетплейсов.",Опыт 1-3 года,
Аналитик качества данных,https://hh.ru/vacancy/131172031?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,"Москва, р-н Замоскворечье",Цифровой аудит,Понимание основных принципов качества,Опыт 1-3 года,
Системный аналитик,https://hh.ru/vacancy/130935843?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,"Полилог, КГ",Высшее профильное образование. Опыт работы в ИТ компаниях или ИТ департаментах/отделах от 1 года. Знание основных нотаций описания процессов...,Опыт 1-3 года,
Бизнес аналитик,https://hh.ru/vacancy/132000338?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,Сбер для экспертов,"Сбор требований, фасилитация встреч, работа с разными стейкхолдерами. Навыки анализа",Опыт 1-3 года,
